Date,x1,x2,x3,x4,x5,y1
1/22/2016,1906.9,30.99,99.574,2.053,22.34,447
1/25/2016,1877.08,28.39,99.36,2.002,24.15,448
1/26/2016,1903.63,31.45,99.087,1.995,22.5,449
1/27/2016,1882.95,32.3,98.902,2,23.11,446
1/28/2016,1893.36,33.22,98.51,1.979,22.42,443
1/29/2016,1940.24,33.62,99.606,1.922,20.2,443
2/1/2016,1939.38,31.62,99.009,1.949,19.98,443
2/2/2016,1903.03,29.88,98.872,1.846,21.98,454
2/3/2016,1912.53,32.28,97.288,1.887,21.65,454
2/4/2016,1915.45,31.72,96.474,1.84,21.84,451
2/5/2016,1880.05,30.89,97.031,1.837,23.38,450
2/8/2016,1853.44,29.69,96.57,1.749,26,461
2/9/2016,1852.21,27.94,96.071,1.727,26.54,462
2/10/2016,1851.86,27.45,95.888,1.669,26.29,465
2/11/2016,1829.08,26.21,95.562,1.66,28.14,473
2/12/2016,1864.78,29.44,95.94,1.749,25.4,467
2/16/2016,1895.58,29.04,96.868,1.773,24.11,462
2/17/2016,1926.82,30.66,96.786,1.82,22.31,451
2/18/2016,1917.83,30.77,96.951,1.74,21.64,453
2/19/2016,1917.78,29.64,96.6,1.746,20.53,451
2/22/2016,1945.5,31.48,97.379,1.753,19.38,447
2/23/2016,1921.27,30.07,97.481,1.723,20.98,447
2/24/2016,1929.8,30.4,97.458,1.749,20.72,448
2/25/2016,1951.7,32.17,97.287,1.717,19.11,450
2/26/2016,1948.05,32.78,98.148,1.763,19.81,440
2/29/2016,1932.23,33.75,98.211,1.736,20.55,440
3/1/2016,1978.35,34.4,98.352,1.826,17.7,428
3/2/2016,1986.45,34.66,98.214,1.841,17.09,423
3/3/2016,1993.4,34.57,97.592,1.835,16.7,421
3/4/2016,1999.99,35.92,97.34,1.875,16.86,411
3/7/2016,2001.76,37.9,97.071,1.907,17.35,410
3/8/2016,1979.26,36.5,97.209,1.83,18.67,416
3/9/2016,1989.26,38.29,97.173,1.877,18.34,412
3/10/2016,1989.57,37.84,96.066,1.933,18.05,406
3/11/2016,2022.19,38.5,96.172,1.985,16.5,400
3/14/2016,2019.64,37.18,96.624,1.96,16.92,399
3/15/2016,2015.93,36.34,96.633,1.971,16.84,402
3/16/2016,2027.22,38.46,95.89,1.909,14.99,407
3/17/2016,2040.59,40.2,94.76,1.897,14.44,399
3/18/2016,2049.58,39.44,95.086,1.874,14.02,395
3/21/2016,2051.6,39.91,95.288,1.916,13.79,391
3/22/2016,2049.8,39.95,95.648,1.941,14.17,389
3/23/2016,2036.71,38.49,96.046,1.88,14.94,396
3/24/2016,2035.94,37.96,96.142,1.901,14.74,397
3/28/2016,2037.05,39.39,95.943,1.887,15.24,399
3/29/2016,2055.01,38.28,95.16,1.804,13.82,404
3/30/2016,2063.95,38.32,94.841,1.824,13.56,398
3/31/2016,2059.74,38.34,94.586,1.77,13.95,396
4/1/2016,2072.78,36.79,94.619,1.771,13.1,394
4/4/2016,2066.13,35.7,94.51,1.763,14.12,394
4/5/2016,2045.17,35.89,94.631,1.721,15.42,400
4/6/2016,2066.66,37.75,94.43,1.756,14.09,397
4/7/2016,2041.91,37.26,94.482,1.69,16.16,403
4/8/2016,2047.6,39.72,94.235,1.718,15.36,399
4/11/2016,2041.99,40.36,93.95,1.726,16.26,396
4/12/2016,2061.72,42.17,93.959,1.777,14.85,387
4/13/2016,2082.42,41.76,94.744,1.765,13.84,383
4/14/2016,2082.78,41.5,94.902,1.793,13.72,377
4/15/2016,2080.73,40.36,94.696,1.753,13.62,380
4/18/2016,2094.34,39.78,94.49,1.772,13.35,380
4/19/2016,2100.8,41.08,93.976,1.786,13.24,374
4/20/2016,2102.4,42.63,94.492,1.846,13.28,366
4/21/2016,2091.48,42.23,94.599,1.862,13.95,365
4/22/2016,2091.58,42.68,95.116,1.889,13.22,366
4/25/2016,2087.79,41.24,94.842,1.914,14.08,368
4/26/2016,2091.7,44.04,94.573,1.928,13.96,368
4/27/2016,2095.15,45.33,94.387,1.852,13.77,370
4/28/2016,2075.81,46.03,93.761,1.825,15.22,367
4/29/2016,2065.3,45.92,93.082,1.834,15.7,368
5/2/2016,2081.43,44.78,92.626,1.873,14.68,359
5/3/2016,2063.37,43.65,92.944,1.797,15.6,366
5/4/2016,2051.12,43.78,93.179,1.776,16.05,369
5/5/2016,2050.63,44.32,93.78,1.746,15.91,372
5/6/2016,2057.14,44.66,93.888,1.78,14.72,369
5/9/2016,2058.69,43.44,94.128,1.752,14.57,372
5/10/2016,2084.39,44.66,94.29,1.762,13.63,369
5/11/2016,2064.46,46.23,93.823,1.738,14.69,368
5/12/2016,2064.11,46.7,94.15,1.752,14.41,362
5/13/2016,2046.61,46.21,94.608,1.701,15.04,364
5/16/2016,2066.66,47.72,94.572,1.754,14.68,359
5/17/2016,2047.21,48.31,94.548,1.773,15.57,357
5/18/2016,2047.63,48.19,95.08,1.855,15.95,350
5/19/2016,2040.04,48.16,95.287,1.85,16.33,361
5/20/2016,2052.32,47.75,95.334,1.839,15.2,359
5/23/2016,2048.04,47.48,95.231,1.836,15.82,361
5/24/2016,2076.06,48.17,95.571,1.864,14.42,357
5/25/2016,2090.54,49.16,95.354,1.867,13.9,356
5/26/2016,2090.1,49.48,95.168,1.829,13.43,360
5/27/2016,2099.06,49.33,95.521,1.852,13.12,358
5/31/2016,2096.96,49.1,95.891,1.847,14.19,363
6/1/2016,2099.33,49.01,95.455,1.836,14.2,362
6/2/2016,2105.26,49.17,95.564,1.8,13.63,362
6/3/2016,2099.13,48.62,94.029,1.701,13.47,366
6/6/2016,2109.41,49.69,93.902,1.738,13.65,359
6/7/2016,2112.13,50.36,93.828,1.719,14.05,357
6/8/2016,2119.12,51.23,93.59,1.703,14.08,354
6/9/2016,2115.48,50.56,93.953,1.688,14.64,356
6/10/2016,2096.07,49.07,94.571,1.641,17.03,362
6/13/2016,2079.06,48.88,94.362,1.61,20.97,368
6/14/2016,2075.32,48.49,94.928,1.614,20.5,372
6/15/2016,2071.5,48.01,94.61,1.573,20.14,375
6/16/2016,2077.99,46.21,94.569,1.58,19.37,375
6/17/2016,2071.22,47.98,94.206,1.609,19.41,371
6/20/2016,2083.25,49.37,93.611,1.689,18.37,363
6/21/2016,2088.9,48.85,94.017,1.707,18.48,360
6/22/2016,2085.45,48.43,93.716,1.686,21.17,360
6/23/2016,2113.32,49.21,93.529,1.747,17.25,352
6/24/2016,2037.41,46.94,95.448,1.561,25.76,370
6/27/2016,2000.54,46.33,96.544,1.439,23.85,380
6/28/2016,2036.09,47.85,96.245,1.467,18.75,374
6/29/2016,2070.77,49.88,95.769,1.516,16.64,364
6/30/2016,2098.86,48.33,96.143,1.471,15.63,359
7/1/2016,2102.95,48.99,95.649,1.445,14.77,353
7/5/2016,2088.55,46.6,96.166,1.376,15.58,357
7/6/2016,2099.73,47.43,96.053,1.369,14.96,354
7/7/2016,2097.9,45.14,96.328,1.386,14.76,353
7/8/2016,2129.9,45.41,96.302,1.359,13.2,350
7/11/2016,2137.16,44.76,96.571,1.431,13.54,340
7/12/2016,2152.14,46.8,96.441,1.511,13.55,334
7/13/2016,2152.43,44.75,96.216,1.475,13.04,336
7/14/2016,2163.75,45.68,96.077,1.536,12.82,332
7/15/2016,2161.74,45.95,96.58,1.552,12.67,328
7/18/2016,2166.89,45.24,96.562,1.583,12.44,331
7/19/2016,2163.78,44.65,97.063,1.553,11.97,332
7/20/2016,2173.02,44.94,97.201,1.581,11.77,331
7/21/2016,2165.17,43.95,97,1.557,12.74,335
7/22/2016,2175.03,43.49,97.467,1.567,12.02,331
7/25/2016,2168.48,42.38,97.286,1.574,12.87,330
7/26/2016,2169.18,42.92,97.156,1.562,13.05,332
7/27/2016,2166.58,41.92,97.053,1.498,12.83,336
7/28/2016,2170.06,41.14,96.739,1.505,12.72,335
7/29/2016,2173.6,41.6,95.53,1.454,11.87,339
8/1/2016,2170.84,40.06,95.713,1.522,12.44,336
8/2/2016,2157.03,39.51,95.064,1.557,13.37,335
8/3/2016,2163.79,40.83,95.563,1.543,12.86,338
8/4/2016,2164.25,41.93,95.758,1.502,12.42,337
8/5/2016,2182.87,41.8,96.194,1.589,11.39,326
8/8/2016,2180.89,43.02,96.401,1.593,11.5,324
8/9/2016,2181.74,42.77,96.183,1.548,11.66,324
8/10/2016,2175.49,41.71,95.65,1.508,12.05,323
8/11/2016,2185.79,43.49,95.857,1.56,11.68,317
8/12/2016,2184.05,44.49,95.722,1.514,11.55,319
8/15/2016,2190.15,45.74,95.629,1.558,11.81,313
8/16/2016,2178.15,46.58,94.791,1.575,12.64,310
8/17/2016,2182.22,46.79,94.718,1.55,12.19,312
8/18/2016,2187.02,48.22,94.157,1.536,11.43,313
8/19/2016,2183.87,48.52,94.511,1.579,11.34,309
8/22/2016,2182.64,47.05,94.519,1.543,12.27,314
8/23/2016,2186.9,47.65,94.539,1.547,12.38,312
8/24/2016,2175.44,46.47,94.786,1.562,13.45,312
8/25/2016,2172.47,46.93,94.772,1.574,13.63,312
8/26/2016,2169.04,47.64,95.566,1.63,13.65,305
8/29/2016,2180.38,46.98,95.58,1.56,12.94,311
8/30/2016,2176.12,46.35,96.054,1.567,13.12,310
8/31/2016,2170.95,44.7,96.022,1.581,13.42,312
9/1/2016,2170.86,43.16,95.653,1.569,13.48,315
9/2/2016,2179.98,44.44,95.844,1.603,11.98,312
9/6/2016,2186.48,44.83,94.823,1.535,12.02,314
9/7/2016,2186.16,45.5,94.956,1.54,11.94,309
9/8/2016,2181.3,47.62,95.027,1.6,12.51,302
9/9/2016,2127.81,45.88,95.336,1.676,17.5,305
9/12/2016,2159.04,46.29,95.095,1.664,15.16,312
9/13/2016,2127.02,44.9,95.633,1.728,17.85,308
9/14/2016,2125.77,43.58,95.327,1.698,18.14,317
9/15/2016,2147.26,43.91,95.288,1.692,16.3,317
9/16/2016,2139.16,43.03,96.108,1.693,15.37,316
9/19/2016,2139.12,43.3,95.841,1.713,15.53,315
9/20/2016,2139.76,43.44,96.019,1.69,15.92,314
9/21/2016,2163.12,45.14,95.66,1.652,13.3,311
9/22/2016,2177.18,46.17,95.448,1.619,12.02,305
9/23/2016,2164.69,44.33,95.477,1.619,12.29,307
9/26/2016,2146.1,45.93,95.297,1.585,14.5,313
9/27/2016,2159.93,44.67,95.435,1.557,13.1,314
9/28/2016,2171.37,47.05,95.431,1.573,12.39,312
9/29/2016,2151.13,47.83,95.535,1.561,14.02,313
9/30/2016,2168.27,48.24,95.463,1.595,13.29,311
10/3/2016,2161.2,48.81,95.695,1.623,13.57,309
10/4/2016,2150.49,48.69,96.169,1.687,13.63,305
10/5/2016,2159.73,49.83,96.125,1.703,12.99,304
10/6/2016,2160.77,50.44,96.765,1.738,12.84,303
10/7/2016,2153.74,49.81,96.632,1.719,13.48,304
10/10/2016,2163.66,51.35,96.929,1.719,13.38,304
10/11/2016,2136.73,50.79,97.69,1.765,15.36,304
10/12/2016,2139.18,50.18,97.966,1.77,15.91,304
10/13/2016,2132.55,50.44,97.516,1.742,16.69,308
10/14/2016,2132.98,50.35,98.019,1.799,16.12,305
10/17/2016,2126.5,49.94,97.888,1.767,16.21,309
10/18/2016,2139.6,50.29,97.895,1.739,15.28,311
10/19/2016,2144.29,51.6,97.92,1.744,14.41,308
10/20/2016,2141.34,50.43,98.315,1.757,13.75,306
10/21/2016,2141.16,50.55,98.695,1.736,13.34,305
10/24/2016,2151.33,50.12,98.756,1.766,13.02,302
10/25/2016,2143.16,49.51,98.719,1.757,13.46,302
10/26/2016,2139.43,49.18,98.629,1.794,14.24,305
10/27/2016,2133.04,49.72,98.888,1.855,15.36,303
10/28/2016,2126.41,48.7,98.348,1.848,16.19,305
10/31/2016,2126.15,46.86,98.445,1.826,17.06,306
11/1/2016,2111.72,46.67,97.699,1.828,18.56,311
11/2/2016,2097.94,45.34,97.398,1.803,19.32,314
11/3/2016,2088.66,44.66,97.157,1.812,22.08,312
11/4/2016,2085.18,44.07,97.065,1.777,22.51,316
11/7/2016,2131.52,44.89,97.781,1.827,18.71,310
11/8/2016,2139.56,44.98,97.861,1.856,18.74,303
11/9/2016,2163.26,45.27,98.504,2.058,14.38,299
11/10/2016,2167.48,44.66,98.785,2.151,14.74,309
11/11/2016,2164.45,43.41,99.06,2.151,14.17,309
11/14/2016,2164.2,43.32,100.11,2.262,14.48,331
11/15/2016,2180.39,45.81,100.23,2.22,13.37,320
11/16/2016,2176.94,45.57,100.41,2.223,13.72,321
11/17/2016,2187.12,45.42,100.89,2.304,13.35,315
11/18/2016,2181.9,45.69,101.21,2.356,12.85,317
11/21/2016,2198.18,47.49,101.05,2.316,12.42,317
11/22/2016,2202.94,46.63,101.04,2.313,12.41,315
11/23/2016,2204.72,46.66,101.7,2.351,12.43,314
11/25/2016,2213.35,44.76,101.49,2.358,12.34,316
11/28/2016,2201.72,47.08,101.33,2.313,13.15,318
11/29/2016,2204.66,45.23,100.93,2.292,12.9,319
11/30/2016,2198.81,49.44,101.5,2.382,13.33,311
12/1/2016,2191.08,51.06,101.04,2.449,14.07,311
12/2/2016,2191.95,51.68,100.77,2.384,14.12,317
12/5/2016,2204.71,51.79,100.09,2.395,12.14,314
12/6/2016,2212.23,50.93,100.49,2.39,11.79,308
12/7/2016,2241.35,49.77,100.23,2.341,12.22,307
12/8/2016,2246.19,50.84,101.1,2.408,12.64,304
12/9/2016,2259.53,51.5,101.59,2.468,11.75,300
12/12/2016,2256.96,52.83,101.03,2.472,12.64,304
12/13/2016,2271.72,52.98,101.07,2.472,12.72,298
12/14/2016,2253.28,51.04,101.76,2.572,13.19,291
12/15/2016,2262.03,50.9,103.02,2.598,12.79,298
12/16/2016,2258.07,51.9,102.95,2.593,12.2,296
12/19/2016,2262.53,52.12,103.14,2.539,11.71,300
12/20/2016,2270.76,52.23,103.29,2.56,11.45,296
12/21/2016,2265.18,51.29,103.02,2.536,11.27,295
12/22/2016,2260.96,51.95,103.09,2.552,11.43,294
12/23/2016,2263.79,52.02,103.01,2.538,11.44,295
12/27/2016,2268.88,53.9,103.02,2.561,11.99,293
12/28/2016,2249.92,54.06,103.3,2.509,12.95,296
12/29/2016,2249.26,53.77,102.68,2.476,13.37,299
12/30/2016,2238.83,53.72,102.21,2.445,14.04,300
1/3/2017,2257.83,52.33,103.21,2.445,12.85,297
1/4/2017,2270.75,53.26,102.7,2.44,11.85,294
1/5/2017,2269,53.76,101.52,2.345,11.67,295
1/6/2017,2276.98,53.99,102.22,2.42,11.32,288
1/9/2017,2268.9,51.96,101.93,2.366,11.56,293
1/10/2017,2268.9,50.82,102.01,2.377,11.49,291
1/11/2017,2275.32,52.25,101.78,2.373,11.26,294
1/12/2017,2270.44,53.01,101.35,2.364,11.54,289
1/13/2017,2274.64,52.37,101.18,2.397,11.23,288
1/17/2017,2267.89,52.48,100.33,2.326,11.87,288
1/18/2017,2271.89,51.08,100.93,2.43,12.48,284
1/19/2017,2263.69,51.37,101.15,2.475,12.78,285
1/20/2017,2271.31,52.42,100.74,2.468,11.54,285
1/23/2017,2265.2,51.95,100.16,2.398,11.77,289
1/24/2017,2280.07,52.53,100.35,2.466,11.07,281
1/25/2017,2298.37,52.25,100.03,2.513,10.81,280
1/26/2017,2296.68,53.78,100.38,2.505,10.63,282
1/27/2017,2294.69,53.17,100.53,2.485,10.58,282
1/30/2017,2280.9,52.63,100.43,2.489,11.88,281
1/31/2017,2278.87,52.81,99.512,2.454,11.99,286
2/1/2017,2279.55,53.88,99.641,2.471,11.81,283
2/2/2017,2280.85,53.54,99.79,2.475,11.93,280
2/3/2017,2297.42,53.83,99.868,2.466,10.97,277
2/6/2017,2292.56,53.01,99.907,2.409,11.37,281
2/7/2017,2293.08,52.17,100.26,2.394,11.29,282
2/8/2017,2294.67,52.34,100.28,2.337,11.45,282
2/9/2017,2307.87,53,100.65,2.396,10.88,277
2/10/2017,2316.1,53.86,100.8,2.408,10.85,275
2/13/2017,2328.25,52.93,100.96,2.437,11.07,271
2/14/2017,2337.58,53.2,101.25,2.471,10.74,266
2/15/2017,2349.25,53.11,101.18,2.494,11.97,266
2/16/2017,2347.22,53.36,100.44,2.448,11.76,270
2/17/2017,2351.16,53.4,100.95,2.416,11.49,272
2/21/2017,2365.38,54.06,101.37,2.43,11.57,269
2/22/2017,2362.82,53.29,101.22,2.414,11.74,268
2/23/2017,2363.81,54.1,101.05,2.373,11.71,268
2/24/2017,2367.34,53.49,101.09,2.313,11.47,273
2/27/2017,2369.75,54.05,101.13,2.366,12.09,267
2/28/2017,2363.64,54.01,101.12,2.391,12.92,268
3/1/2017,2395.96,53.83,101.78,2.454,12.54,262
3/2/2017,2381.92,52.61,102.2,2.479,11.81,261
3/3/2017,2383.12,53.33,101.54,2.479,10.96,262
3/6/2017,2375.31,53.2,101.64,2.501,11.24,261
3/7/2017,2368.39,53.14,101.81,2.519,11.45,260
3/8/2017,2362.98,50.28,102.07,2.561,11.86,262
3/9/2017,2364.87,49.28,101.85,2.606,12.3,266
3/10/2017,2372.6,48.49,101.25,2.575,11.66,267
3/13/2017,2373.47,48.4,101.31,2.627,11.35,265
3/14/2017,2365.45,47.72,101.7,2.601,12.3,269
3/15/2017,2385.26,48.86,100.74,2.494,11.63,274
3/16/2017,2381.38,48.75,100.36,2.541,11.21,267
3/17/2017,2378.25,48.78,100.3,2.501,11.28,267
3/20/2017,2373.47,48.22,100.41,2.462,11.34,268
3/21/2017,2344.02,47.34,99.813,2.418,12.47,269
3/22/2017,2348.45,47.34,99.677,2.406,12.81,271
3/23/2017,2345.96,47,99.76,2.42,13.12,272
3/24/2017,2343.98,47.32,99.627,2.413,12.96,272
3/27/2017,2341.59,47.73,99.166,2.379,12.5,271
3/28/2017,2358.57,48.37,99.712,2.419,11.53,267
3/29/2017,2361.13,49.51,99.998,2.377,11.42,268
3/30/2017,2368.06,50.35,100.41,2.421,11.54,266
3/31/2017,2362.72,50.6,100.35,2.388,12.37,272
4/3/2017,2358.84,50.24,100.54,2.32,12.38,275
4/4/2017,2360.16,51.03,100.54,2.361,11.79,273
4/5/2017,2352.95,51.15,100.56,2.336,12.89,272
4/6/2017,2357.49,51.7,100.67,2.342,12.39,271
4/7/2017,2355.54,52.24,101.18,2.383,12.87,268
4/10/2017,2357.16,53.08,101.02,2.367,14.05,270
4/11/2017,2353.78,53.4,100.71,2.297,15.07,274
4/12/2017,2344.93,53.11,100.78,2.24,15.77,274
4/13/2017,2328.95,53.18,100.49,2.238,15.96,277
4/17/2017,2349.01,52.65,100.29,2.251,14.66,274
4/18/2017,2342.19,52.41,99.499,2.169,14.42,279
4/19/2017,2338.17,50.44,99.738,2.215,14.93,277
4/20/2017,2355.84,50.27,99.778,2.233,14.15,275
4/21/2017,2348.69,49.27,99.977,2.249,14.63,274
4/24/2017,2374.15,48.88,99.092,2.274,10.84,270
4/25/2017,2388.61,49.21,98.785,2.333,10.76,266
4/26/2017,2387.45,49.62,99.045,2.304,10.85,268
4/27/2017,2388.77,48.97,99.076,2.295,10.36,268
4/28/2017,2384.2,49.33,99.05,2.281,10.82,266
5/1/2017,2388.33,48.84,99.077,2.319,10.11,264
5/2/2017,2391.17,47.66,98.976,2.281,10.59,266
5/3/2017,2388.13,47.82,99.209,2.319,10.68,262
5/4/2017,2389.52,45.52,98.797,2.355,10.46,262
5/5/2017,2399.29,46.22,98.648,2.35,10.57,264
5/8/2017,2399.38,46.43,99.06,2.388,9.77,261
5/9/2017,2396.92,45.88,99.658,2.399,9.96,260
5/10/2017,2399.63,47.33,99.669,2.415,10.21,258
5/11/2017,2394.44,47.83,99.623,2.388,10.6,259
5/12/2017,2390.9,47.84,99.252,2.327,10.4,263
5/15/2017,2402.32,48.85,98.911,2.344,10.42,260
5/16/2017,2400.67,48.66,98.105,2.327,10.65,260
5/17/2017,2357.03,49.07,97.575,2.225,15.59,268
5/18/2017,2365.72,49.35,97.879,2.23,14.66,273
5/19/2017,2381.73,50.33,97.142,2.235,12.04,271
5/22/2017,2394.02,50.73,96.984,2.255,10.93,271
5/23/2017,2398.42,51.17,97.351,2.281,10.72,268
5/24/2017,2404.39,51.11,97.238,2.251,10.02,268
5/25/2017,2415.07,48.65,97.248,2.256,9.99,267
5/26/2017,2415.82,49.8,97.442,2.247,9.81,267
5/30/2017,2412.91,49.66,97.28,2.211,10.38,268
5/31/2017,2411.8,48.32,96.922,2.204,10.41,271
6/1/2017,2430.06,48.36,97.198,2.212,9.89,269
6/2/2017,2439.07,47.66,96.715,2.16,9.75,271
6/5/2017,2436.1,47.4,96.799,2.183,10.07,268
6/6/2017,2429.33,48.19,96.636,2.146,10.45,269
6/7/2017,2433.14,45.72,96.748,2.174,10.39,268
6/8/2017,2433.79,45.64,96.918,2.189,10.16,269
6/9/2017,2431.77,45.83,97.274,2.201,10.7,269
6/12/2017,2429.39,46.08,97.138,2.215,11.46,268
6/13/2017,2440.35,46.46,96.975,2.212,10.42,268
6/14/2017,2437.92,44.73,96.939,2.126,10.64,271
6/15/2017,2432.46,44.46,97.433,2.165,10.9,270
6/16/2017,2433.15,44.74,97.164,2.152,10.38,271
6/19/2017,2453.46,44.2,97.548,2.19,10.37,268
6/20/2017,2437.03,43.23,97.76,2.157,10.86,274
6/21/2017,2435.61,42.31,97.559,2.164,10.75,276
6/22/2017,2434.5,42.54,97.593,2.149,10.48,278
6/23/2017,2438.3,42.81,97.264,2.143,10.02,277
6/26/2017,2439.07,43.38,97.426,2.138,9.9,276
6/27/2017,2419.38,44.24,96.394,2.206,11.06,273
6/28/2017,2440.69,44.74,96.01,2.229,10.03,274
6/29/2017,2419.7,44.93,95.628,2.267,11.44,273
6/30/2017,2423.41,46.04,95.628,2.305,11.18,274
7/3/2017,2429.01,47.07,96.218,2.351,11.22,272
7/5/2017,2432.54,45.13,96.29,2.324,11.07,275
7/6/2017,2409.75,45.52,95.802,2.367,12.54,277
7/7/2017,2425.18,44.23,96.008,2.386,11.19,277
7/10/2017,2427.43,44.4,96.022,2.374,11.11,276
7/11/2017,2425.53,45.04,95.669,2.361,10.89,277
7/12/2017,2443.25,45.49,95.761,2.319,10.3,275
7/13/2017,2447.83,46.08,95.728,2.345,9.9,272
7/14/2017,2459.27,46.54,95.153,2.333,9.51,272
7/17/2017,2459.14,46.02,95.128,2.315,9.82,272
7/18/2017,2460.61,46.4,94.604,2.26,9.89,273
7/19/2017,2473.83,47.12,94.779,2.27,9.79,272
7/20/2017,2473.45,46.79,94.306,2.26,9.58,271
7/21/2017,2472.54,45.62,93.858,2.238,9.36,271
7/24/2017,2469.91,46.19,93.977,2.256,9.43,271
7/25/2017,2477.13,47.77,94.054,2.336,9.43,267
7/26/2017,2477.83,48.75,93.672,2.288,9.6,270
7/27/2017,2475.42,49.04,93.864,2.311,10.11,266
7/28/2017,2472.1,49.71,93.259,2.29,10.29,268
7/31/2017,2470.3,50.17,92.863,2.295,10.26,269
8/1/2017,2476.35,49.16,93.043,2.254,10.09,271
8/2/2017,2477.57,49.59,92.836,2.272,10.28,269
8/3/2017,2472.16,49.03,92.839,2.222,10.44,269
8/4/2017,2476.83,49.58,93.542,2.263,10.03,266
8/7/2017,2480.91,49.39,93.432,2.254,9.93,267
8/8/2017,2474.92,49.17,93.647,2.263,10.96,264
8/9/2017,2474.02,49.56,93.548,2.249,11.11,269
8/10/2017,2438.21,48.59,93.401,2.198,16.04,272
8/11/2017,2441.32,48.82,93.069,2.19,15.51,276
8/14/2017,2465.84,47.59,93.411,2.219,12.33,271
8/15/2017,2464.61,47.55,93.853,2.274,12.04,268
8/16/2017,2468.11,46.78,93.541,2.223,11.74,271
8/17/2017,2430.01,47.09,93.622,2.186,15.55,270
8/18/2017,2425.55,48.51,93.434,2.195,14.26,270
8/21/2017,2428.37,47.37,93.095,2.183,13.19,270
8/22/2017,2452.51,47.64,93.545,2.214,11.35,268
8/23/2017,2444.04,48.26,93.147,2.167,12.25,270
8/24/2017,2438.97,47.23,93.277,2.195,12.23,265
8/25/2017,2443.05,47.62,92.74,2.167,11.28,266
8/28/2017,2444.24,46.57,92.207,2.159,11.32,267
8/29/2017,2446.3,46.44,92.249,2.13,11.7,267
8/30/2017,2457.59,45.96,92.884,2.132,11.22,265
8/31/2017,2471.65,47.23,92.668,2.118,10.59,265
9/1/2017,2476.55,47.29,92.814,2.167,10.13,261
9/5/2017,2457.85,48.66,92.252,2.06,12.23,266
9/6/2017,2465.54,49.16,92.29,2.105,11.63,262
9/7/2017,2465.1,49.09,91.663,2.04,11.55,264
9/8/2017,2461.43,47.48,91.352,2.052,12.12,262
9/11/2017,2488.11,48.07,91.875,2.131,10.73,258
9/12/2017,2496.48,48.23,91.882,2.168,10.58,256
9/13/2017,2498.37,49.3,92.52,2.189,10.5,254
9/14/2017,2495.62,49.89,92.124,2.186,10.44,254
9/15/2017,2500.23,49.89,91.872,2.203,10.17,253
9/18/2017,2503.87,49.91,92.047,2.23,10.15,251
9/19/2017,2506.65,49.48,91.793,2.245,10.18,252
9/20/2017,2508.24,50.41,92.508,2.268,9.78,250
9/21/2017,2500.6,50.2,92.259,2.277,9.67,252
9/22/2017,2502.22,50.31,92.171,2.251,9.59,251
9/25/2017,2496.66,51.92,92.648,2.221,10.21,255
9/26/2017,2496.84,51.88,92.966,2.237,10.17,253
9/27/2017,2507.04,52.14,93.361,2.311,9.87,252
9/28/2017,2510.06,51.56,93.085,2.309,9.55,252
9/29/2017,2519.36,51.67,93.076,2.334,9.51,248
10/2/2017,2529.12,50.58,93.559,2.342,9.45,245
10/3/2017,2534.58,50.42,93.569,2.324,9.51,244
10/4/2017,2537.74,49.98,93.458,2.324,9.63,242
10/5/2017,2552.07,50.79,93.961,2.349,9.19,241
10/6/2017,2549.33,49.29,93.8,2.36,9.65,241
10/9/2017,2544.73,49.58,93.675,2.36,10.33,241
10/10/2017,2550.64,50.92,93.29,2.362,10.08,242
10/11/2017,2555.24,51.3,93.015,2.349,9.85,241
10/12/2017,2550.93,50.6,93.057,2.319,9.91,241
10/13/2017,2553.17,51.45,93.091,2.274,9.61,243
10/16/2017,2557.64,51.87,93.312,2.304,9.91,239
10/17/2017,2559.36,51.88,93.486,2.301,10.31,239
10/18/2017,2561.26,52.04,93.363,2.347,10.07,237
10/19/2017,2562.1,51.29,93.266,2.319,10.05,237
10/20/2017,2575.21,51.47,93.701,2.385,9.97,235
10/23/2017,2564.98,51.72,93.936,2.367,11.07,237
10/24/2017,2569.13,52.29,93.772,2.42,11.16,236
10/25/2017,2557.15,51.88,93.711,2.433,11.23,236
10/26/2017,2560.4,52.64,94.612,2.462,11.3,236
10/27/2017,2581.07,53.9,94.916,2.407,9.8,238
10/30/2017,2572.83,54.15,94.56,2.369,10.5,239
10/31/2017,2575.26,54.38,94.552,2.38,10.18,240
11/1/2017,2579.36,54.3,94.815,2.373,10.2,240
11/2/2017,2579.85,54.54,94.685,2.346,9.93,241
11/3/2017,2587.84,55.64,94.941,2.333,9.14,244
11/6/2017,2591.13,57.35,94.757,2.317,9.4,246
11/7/2017,2590.64,57.2,94.913,2.315,9.89,249
11/8/2017,2594.38,56.81,94.866,2.335,9.78,250
11/9/2017,2584.62,57.17,94.444,2.342,10.5,252
11/10/2017,2582.3,56.74,94.391,2.399,11.29,250
11/13/2017,2584.84,56.76,94.49,2.406,11.5,250
11/14/2017,2578.87,55.7,93.827,2.373,11.59,251
11/15/2017,2564.62,55.33,93.813,2.323,13.13,254
11/16/2017,2585.64,55.14,93.932,2.376,11.76,248
11/17/2017,2578.85,56.55,93.662,2.344,11.43,246
11/20/2017,2582.14,56.09,94.08,2.367,10.65,243
11/21/2017,2599.03,56.72,93.952,2.357,9.73,243
11/22/2017,2597.08,57.97,93.22,2.32,9.88,244
11/24/2017,2602.42,58.85,92.782,2.343,9.67,242
